data,pedido_id,cliente,cidade,estado,regiao,produto,categoria,vendedor,canal_venda,quantidade,preco_unitario,custo_unitario,status_pagamento
2025-03-11,PED-00527,Cliente 110,Natal,RN,Nordeste,Cadeira Office,Móveis,Carla Souza,Loja física,5,985.92,655.0,Pago
2025-10-11,PED-00528,Cliente 020,Florianópolis,SC,Sul,Webcam Full HD,Acessórios,Diego Rocha,WhatsApp,3,253.66,139.88,Pendente
2025-05-08,PED-00529,Cliente 293,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Diego Rocha,Representante,5,1525.09,1029.75,Cancelado
2025-06-16,PED-00530,Cliente 305,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Lucas Martins,WhatsApp,8,3469.45,2859.08,Pago
2025-02-10,PED-00531,Cliente 214,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Ana Lima,E-commerce,6,3911.42,3296.67,Pago
2025-11-21,PED-00532,Cliente 269,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Ana Lima,WhatsApp,1,154.13,83.85,Pendente
2025-12-24,PED-00533,Cliente 229,Fortaleza,CE,Nordeste,Monitor 27,Eletrônicos,Fernanda Alves,Representante,1,1318.67,974.54,Pago
2026-02-07,PED-00534,Cliente 043,Fortaleza,CE,Nordeste,Headset Premium,Acessórios,Diego Rocha,Representante,3,466.37,288.48,Pago
2025-02-13,PED-00535,Cliente 070,Florianópolis,SC,Sul,Headset Premium,Acessórios,Diego Rocha,Representante,7,480.11,283.78,Pendente
2025-04-11,PED-00536,Cliente 037,Porto Alegre,RS,Sul,Webcam Full HD,Acessórios,Carla Souza,Marketplace,4,250.27,150.03,Pago
2025-02-27,PED-00537,Cliente 179,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Bruno Costa,WhatsApp,7,146.38,88.58,Pago
2025-03-28,PED-00538,Cliente 226,Porto Alegre,RS,Sul,Mesa Gamer,Móveis,Ana Lima,E-commerce,8,1224.96,798.79,Cancelado
2026-03-13,PED-00539,Cliente 318,Recife,PE,Nordeste,Mouse Sem Fio,Acessórios,Bruno Costa,WhatsApp,1,111.9,68.01,Pago
2025-06-06,PED-00540,Cliente 108,Curitiba,PR,Sul,Smartphone X,Eletrônicos,Lucas Martins,Representante,1,3249.69,2781.29,Pago
2025-10-08,PED-00541,Cliente 193,Porto Alegre,RS,Sul,Smartphone X,Eletrônicos,Fernanda Alves,Representante,3,3471.65,2669.58,Pago
2025-04-13,PED-00542,Cliente 239,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Lucas Martins,Loja física,5,840.99,563.03,Cancelado
2026-03-13,PED-00543,Cliente 150,Rio de Janeiro,RJ,Sudeste,Suporte Notebook,Acessórios,Lucas Martins,Marketplace,2,157.3,86.01,Cancelado
2025-02-20,PED-00544,Cliente 102,Curitiba,PR,Sul,Mesa Gamer,Móveis,Fernanda Alves,Marketplace,2,1270.09,828.21,Pago
2025-05-07,PED-00545,Cliente 202,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Lucas Martins,E-commerce,6,212.57,146.34,Pago
2025-11-17,PED-00546,Cliente 132,Salvador,BA,Nordeste,Cadeira Office,Móveis,Diego Rocha,Loja física,5,1033.33,655.39,Pago
2025-03-19,PED-00547,Cliente 196,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Fernanda Alves,Representante,3,1309.09,825.96,Pago
2025-05-04,PED-00548,Cliente 310,Fortaleza,CE,Nordeste,Impressora Laser,Eletrônicos,Carla Souza,Marketplace,7,1059.86,774.34,Pago
2025-10-25,PED-00549,Cliente 159,Brasília,DF,Centro-Oeste,Webcam Full HD,Acessórios,Lucas Martins,Representante,4,273.25,142.42,Pago
2025-12-02,PED-00550,Cliente 286,Fortaleza,CE,Nordeste,Impressora Laser,Eletrônicos,Fernanda Alves,Loja física,6,1076.25,828.63,Pago
2026-01-08,PED-00551,Cliente 156,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Diego Rocha,WhatsApp,7,3686.24,3071.09,Pago
2025-04-05,PED-00552,Cliente 306,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Bruno Costa,E-commerce,5,4191.08,3129.51,Cancelado
2026-02-04,PED-00553,Cliente 095,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Diego Rocha,Marketplace,8,3336.46,2667.64,Pago
2025-01-17,PED-00554,Cliente 114,Natal,RN,Nordeste,Headset Premium,Acessórios,Lucas Martins,E-commerce,5,456.78,273.64,Pago
2026-03-20,PED-00555,Cliente 127,Curitiba,PR,Sul,Impressora Laser,Eletrônicos,Diego Rocha,Marketplace,6,970.18,808.76,Pago
2026-01-04,PED-00556,Cliente 232,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Diego Rocha,Loja física,1,1309.72,787.65,Pendente
2025-07-22,PED-00557,Cliente 098,Natal,RN,Nordeste,Armário Escritório,Móveis,Carla Souza,Marketplace,7,869.83,541.89,Pago
2025-08-25,PED-00558,Cliente 265,Belo Horizonte,MG,Sudeste,Teclado Mecânico,Acessórios,Bruno Costa,Marketplace,5,365.05,214.13,Cancelado
2025-09-14,PED-00559,Cliente 212,Fortaleza,CE,Nordeste,Mouse Sem Fio,Acessórios,Carla Souza,Marketplace,3,103.95,66.29,Cancelado
2025-04-14,PED-00560,Cliente 084,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Lucas Martins,Loja física,5,3209.72,2828.75,Cancelado
2025-07-05,PED-00561,Cliente 194,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Fernanda Alves,Marketplace,7,115.73,64.27,Pago
2025-10-17,PED-00562,Cliente 092,Fortaleza,CE,Nordeste,Suporte Notebook,Acessórios,Lucas Martins,Loja física,3,160.31,85.34,Pago
2025-05-28,PED-00563,Cliente 104,Fortaleza,CE,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Representante,2,165.85,82.56,Pago
2026-03-14,PED-00564,Cliente 122,Florianópolis,SC,Sul,Smartphone X,Eletrônicos,Bruno Costa,Representante,1,3139.4,2753.76,Pago
2025-02-10,PED-00565,Cliente 281,Porto Alegre,RS,Sul,Impressora Laser,Eletrônicos,Carla Souza,Representante,1,1091.4,826.97,Pago
2025-01-26,PED-00566,Cliente 019,Fortaleza,CE,Nordeste,Teclado Mecânico,Acessórios,Bruno Costa,Loja física,1,330.6,223.06,Pago
2025-06-19,PED-00567,Cliente 092,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Bruno Costa,WhatsApp,2,110.28,67.99,Pendente
2025-10-21,PED-00568,Cliente 019,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Ana Lima,WhatsApp,8,237.35,149.62,Pago
2026-01-24,PED-00569,Cliente 242,Florianópolis,SC,Sul,Headset Premium,Acessórios,Bruno Costa,Loja física,2,479.21,280.05,Pendente
2025-07-31,PED-00570,Cliente 056,Salvador,BA,Nordeste,Webcam Full HD,Acessórios,Fernanda Alves,Representante,4,275.27,143.25,Cancelado
2025-11-06,PED-00571,Cliente 133,São Paulo,SP,Sudeste,Armário Escritório,Móveis,Fernanda Alves,Representante,7,848.03,544.82,Pago
2025-11-11,PED-00572,Cliente 093,Curitiba,PR,Sul,Impressora Laser,Eletrônicos,Fernanda Alves,E-commerce,8,963.85,840.62,Pago
2025-03-02,PED-00573,Cliente 316,Curitiba,PR,Sul,Notebook Pro 14,Eletrônicos,Diego Rocha,Marketplace,2,3929.57,3126.23,Cancelado
2025-04-19,PED-00574,Cliente 131,Brasília,DF,Centro-Oeste,Notebook Pro 14,Eletrônicos,Ana Lima,WhatsApp,4,3950.21,3194.55,Pago
2025-02-28,PED-00575,Cliente 292,Rio de Janeiro,RJ,Sudeste,Suporte Notebook,Acessórios,Fernanda Alves,Loja física,6,150.22,84.26,Pago
2025-12-11,PED-00576,Cliente 247,Curitiba,PR,Sul,Smartphone X,Eletrônicos,Bruno Costa,Marketplace,1,3777.14,2778.48,Pago
2025-08-25,PED-00577,Cliente 290,Goiânia,GO,Centro-Oeste,Headset Premium,Acessórios,Lucas Martins,WhatsApp,1,472.72,272.18,Pendente
2025-12-17,PED-00578,Cliente 144,Rio de Janeiro,RJ,Sudeste,Mesa Gamer,Móveis,Ana Lima,WhatsApp,2,1322.95,820.74,Pago
2025-10-20,PED-00579,Cliente 158,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Lucas Martins,WhatsApp,3,1134.08,779.89,Pago
2025-09-12,PED-00580,Cliente 111,Rio de Janeiro,RJ,Sudeste,Monitor 27,Eletrônicos,Fernanda Alves,WhatsApp,8,1346.51,990.94,Pago
2026-02-03,PED-00581,Cliente 248,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Fernanda Alves,E-commerce,8,1419.58,1050.17,Cancelado
2026-03-24,PED-00582,Cliente 051,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Fernanda Alves,E-commerce,6,254.93,136.36,Pago
2026-01-01,PED-00583,Cliente 023,Recife,PE,Nordeste,Webcam Full HD,Acessórios,Lucas Martins,Representante,1,258.66,140.93,Pago
2025-02-22,PED-00584,Cliente 296,Brasília,DF,Centro-Oeste,Webcam Full HD,Acessórios,Carla Souza,E-commerce,5,257.94,138.77,Pago
2025-09-30,PED-00585,Cliente 077,Curitiba,PR,Sul,Mesa Gamer,Móveis,Bruno Costa,WhatsApp,2,1153.59,849.58,Pendente
2025-09-21,PED-00586,Cliente 139,Salvador,BA,Nordeste,Mouse Sem Fio,Acessórios,Bruno Costa,WhatsApp,6,112.32,64.27,Pago
2025-11-10,PED-00587,Cliente 067,Florianópolis,SC,Sul,Mesa Gamer,Móveis,Ana Lima,Marketplace,8,1312.91,770.68,Pago
2025-01-28,PED-00588,Cliente 306,Belo Horizonte,MG,Sudeste,Mouse Sem Fio,Acessórios,Fernanda Alves,Marketplace,7,122.6,65.28,Pago
2026-01-01,PED-00589,Cliente 291,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Bruno Costa,Loja física,2,141.61,91.05,Pago
2025-02-19,PED-00590,Cliente 119,São Paulo,SP,Sudeste,Smartphone X,Eletrônicos,Bruno Costa,E-commerce,8,3201.1,2802.23,Pago
2025-07-20,PED-00591,Cliente 233,Goiânia,GO,Centro-Oeste,Teclado Mecânico,Acessórios,Diego Rocha,Loja física,6,311.22,206.31,Pago
2025-08-25,PED-00592,Cliente 261,São Paulo,SP,Sudeste,Teclado Mecânico,Acessórios,Ana Lima,Marketplace,6,364.61,222.11,Pago
2025-10-12,PED-00593,Cliente 206,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Fernanda Alves,Marketplace,5,133.8,84.73,Pago
2025-09-04,PED-00594,Cliente 303,Recife,PE,Nordeste,Headset Premium,Acessórios,Diego Rocha,Marketplace,6,483.25,282.14,Cancelado
2025-05-01,PED-00595,Cliente 059,Brasília,DF,Centro-Oeste,Teclado Mecânico,Acessórios,Fernanda Alves,Representante,2,299.37,216.52,Pago
2025-04-01,PED-00596,Cliente 306,Belo Horizonte,MG,Sudeste,Cadeira Office,Móveis,Diego Rocha,WhatsApp,2,989.24,636.0,Pago
2025-04-22,PED-00597,Cliente 077,Porto Alegre,RS,Sul,Teclado Mecânico,Acessórios,Diego Rocha,Representante,1,346.2,217.92,Pago
2025-04-11,PED-00598,Cliente 292,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Lucas Martins,WhatsApp,6,1448.92,1051.57,Cancelado
2025-06-26,PED-00599,Cliente 066,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Carla Souza,Loja física,1,107.67,66.97,Pago
2025-01-01,PED-00600,Cliente 145,Florianópolis,SC,Sul,Armário Escritório,Móveis,Ana Lima,E-commerce,6,872.76,558.86,Cancelado
2025-06-12,PED-00601,Cliente 223,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Fernanda Alves,E-commerce,7,803.55,552.01,Pago
2025-10-12,PED-00602,Cliente 148,Rio de Janeiro,RJ,Sudeste,Headset Premium,Acessórios,Lucas Martins,E-commerce,7,476.98,273.81,Pago
2025-03-15,PED-00603,Cliente 044,Curitiba,PR,Sul,Armário Escritório,Móveis,Bruno Costa,Marketplace,7,910.03,576.88,Cancelado
2025-11-06,PED-00604,Cliente 261,Porto Alegre,RS,Sul,Headset Premium,Acessórios,Diego Rocha,Representante,3,434.0,283.45,Pago
2025-04-06,PED-00605,Cliente 122,Porto Alegre,RS,Sul,Headset Premium,Acessórios,Lucas Martins,Representante,1,411.05,300.14,Pendente
2025-07-07,PED-00606,Cliente 058,Natal,RN,Nordeste,Notebook Pro 14,Eletrônicos,Fernanda Alves,Marketplace,8,4081.06,3034.3,Cancelado
2026-01-10,PED-00607,Cliente 268,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Fernanda Alves,Loja física,8,255.98,145.51,Cancelado
2025-12-09,PED-00608,Cliente 176,Brasília,DF,Centro-Oeste,Mouse Sem Fio,Acessórios,Fernanda Alves,Loja física,5,120.83,66.72,Pago
2025-10-21,PED-00609,Cliente 151,Rio de Janeiro,RJ,Sudeste,Armário Escritório,Móveis,Carla Souza,E-commerce,7,771.21,578.62,Cancelado
2025-06-05,PED-00610,Cliente 243,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Fernanda Alves,E-commerce,5,885.04,562.79,Pago
2026-02-19,PED-00611,Cliente 249,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Ana Lima,E-commerce,1,835.23,574.38,Pago
2025-05-10,PED-00612,Cliente 132,Porto Alegre,RS,Sul,Teclado Mecânico,Acessórios,Ana Lima,Loja física,5,339.28,224.72,Cancelado
2025-03-19,PED-00613,Cliente 134,Curitiba,PR,Sul,Suporte Notebook,Acessórios,Lucas Martins,E-commerce,6,161.36,89.92,Pago
2025-06-25,PED-00614,Cliente 212,Fortaleza,CE,Nordeste,Mouse Sem Fio,Acessórios,Diego Rocha,E-commerce,3,104.66,68.24,Pago
2025-04-18,PED-00615,Cliente 136,Goiânia,GO,Centro-Oeste,Impressora Laser,Eletrônicos,Ana Lima,Loja física,6,1074.44,790.81,Pago
2025-09-01,PED-00616,Cliente 200,Florianópolis,SC,Sul,Armário Escritório,Móveis,Diego Rocha,WhatsApp,4,763.05,575.49,Pago
2025-05-28,PED-00617,Cliente 050,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,WhatsApp,6,3800.23,2747.24,Cancelado
2026-03-16,PED-00618,Cliente 051,Rio de Janeiro,RJ,Sudeste,Cadeira Office,Móveis,Carla Souza,Representante,5,930.18,643.58,Cancelado
2025-05-04,PED-00619,Cliente 093,Brasília,DF,Centro-Oeste,Armário Escritório,Móveis,Carla Souza,Representante,4,769.23,524.3,Pago
2025-01-07,PED-00620,Cliente 180,Recife,PE,Nordeste,Headset Premium,Acessórios,Bruno Costa,WhatsApp,2,410.33,272.65,Pendente
2025-02-17,PED-00621,Cliente 062,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Ana Lima,Representante,4,4086.56,3230.83,Cancelado
2025-10-17,PED-00622,Cliente 151,Recife,PE,Nordeste,Teclado Mecânico,Acessórios,Diego Rocha,Loja física,3,340.44,225.01,Pago
2026-01-29,PED-00623,Cliente 083,Goiânia,GO,Centro-Oeste,Headset Premium,Acessórios,Ana Lima,WhatsApp,6,483.05,283.39,Pago
2025-01-31,PED-00624,Cliente 036,São Paulo,SP,Sudeste,Cadeira Office,Móveis,Diego Rocha,E-commerce,3,850.52,603.67,Pago
2025-02-25,PED-00625,Cliente 315,Florianópolis,SC,Sul,Teclado Mecânico,Acessórios,Lucas Martins,Loja física,7,356.9,220.23,Pago
2025-01-18,PED-00626,Cliente 010,Recife,PE,Nordeste,Mouse Sem Fio,Acessórios,Diego Rocha,E-commerce,5,104.58,63.06,Pago
2025-12-07,PED-00627,Cliente 201,São Paulo,SP,Sudeste,Headset Premium,Acessórios,Fernanda Alves,Loja física,3,456.0,300.55,Pago
2025-09-02,PED-00628,Cliente 002,Belo Horizonte,MG,Sudeste,Headset Premium,Acessórios,Diego Rocha,Marketplace,2,462.05,288.09,Pago
2025-06-20,PED-00629,Cliente 047,São Paulo,SP,Sudeste,Suporte Notebook,Acessórios,Carla Souza,Representante,7,167.25,85.63,Pago
2026-01-25,PED-00630,Cliente 284,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Ana Lima,Marketplace,4,1005.55,611.75,Pago
2025-02-24,PED-00631,Cliente 044,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Lucas Martins,Marketplace,6,140.56,83.76,Pago
2025-01-13,PED-00632,Cliente 200,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Ana Lima,Representante,4,757.5,553.48,Pago
2025-01-09,PED-00633,Cliente 022,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Loja física,1,3791.23,3229.96,Pendente
2025-08-23,PED-00634,Cliente 037,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Ana Lima,E-commerce,3,156.58,82.63,Pendente
2025-01-24,PED-00635,Cliente 089,Goiânia,GO,Centro-Oeste,Monitor 27,Eletrônicos,Lucas Martins,Loja física,3,1523.18,1039.08,Pago
2025-08-22,PED-00636,Cliente 059,Fortaleza,CE,Nordeste,Impressora Laser,Eletrônicos,Diego Rocha,Representante,2,1143.91,775.53,Pago
2025-08-07,PED-00637,Cliente 062,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Lucas Martins,Representante,7,1166.78,794.25,Pago
2026-01-27,PED-00638,Cliente 033,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Ana Lima,WhatsApp,3,3764.01,3148.57,Cancelado
2025-07-09,PED-00639,Cliente 298,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Ana Lima,E-commerce,8,244.63,148.85,Pendente
2025-07-12,PED-00640,Cliente 004,Natal,RN,Nordeste,Teclado Mecânico,Acessórios,Ana Lima,E-commerce,8,368.41,220.03,Pendente
2026-03-31,PED-00641,Cliente 106,Belo Horizonte,MG,Sudeste,Cadeira Office,Móveis,Bruno Costa,WhatsApp,8,992.06,619.35,Pago
2025-11-09,PED-00642,Cliente 314,Natal,RN,Nordeste,Armário Escritório,Móveis,Ana Lima,WhatsApp,3,735.64,524.07,Pago
2025-04-09,PED-00643,Cliente 277,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Fernanda Alves,E-commerce,2,111.11,67.53,Pago
2025-05-22,PED-00644,Cliente 243,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Diego Rocha,E-commerce,2,4099.1,3321.63,Pago
2025-11-27,PED-00645,Cliente 129,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Carla Souza,Representante,4,1170.58,832.21,Pago
2025-02-23,PED-00646,Cliente 015,Natal,RN,Nordeste,Armário Escritório,Móveis,Diego Rocha,Representante,3,845.3,576.97,Cancelado
2025-08-16,PED-00647,Cliente 102,Porto Alegre,RS,Sul,Impressora Laser,Eletrônicos,Lucas Martins,WhatsApp,6,973.18,766.05,Pago
2025-02-20,PED-00648,Cliente 193,Goiânia,GO,Centro-Oeste,Monitor 27,Eletrônicos,Bruno Costa,Loja física,7,1416.48,1002.82,Pago
2025-03-16,PED-00649,Cliente 199,Porto Alegre,RS,Sul,Monitor 27,Eletrônicos,Carla Souza,E-commerce,8,1458.37,971.53,Pago
2025-05-19,PED-00650,Cliente 292,Rio de Janeiro,RJ,Sudeste,Monitor 27,Eletrônicos,Ana Lima,WhatsApp,3,1411.79,1042.41,Pago
2025-08-03,PED-00651,Cliente 310,Rio de Janeiro,RJ,Sudeste,Teclado Mecânico,Acessórios,Bruno Costa,Representante,4,349.31,217.05,Pendente
2026-03-14,PED-00652,Cliente 111,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Fernanda Alves,Marketplace,7,1286.36,980.69,Cancelado
2025-08-08,PED-00653,Cliente 223,Salvador,BA,Nordeste,Armário Escritório,Móveis,Fernanda Alves,E-commerce,4,839.77,558.95,Pago
2025-10-21,PED-00654,Cliente 241,Belo Horizonte,MG,Sudeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Representante,1,4046.12,3188.11,Pago
2026-02-19,PED-00655,Cliente 124,Recife,PE,Nordeste,Armário Escritório,Móveis,Ana Lima,Representante,8,765.61,564.97,Pago
2025-04-22,PED-00656,Cliente 047,Rio de Janeiro,RJ,Sudeste,Teclado Mecânico,Acessórios,Ana Lima,Marketplace,5,348.63,207.44,Pago
2026-03-16,PED-00657,Cliente 238,Goiânia,GO,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,Marketplace,1,914.89,831.38,Cancelado
2025-08-26,PED-00658,Cliente 198,Brasília,DF,Centro-Oeste,Armário Escritório,Móveis,Lucas Martins,WhatsApp,1,881.39,541.42,Pago
2025-12-24,PED-00659,Cliente 318,Florianópolis,SC,Sul,Impressora Laser,Eletrônicos,Carla Souza,Loja física,4,1112.62,834.68,Pago
2026-03-31,PED-00660,Cliente 239,Recife,PE,Nordeste,Notebook Pro 14,Eletrônicos,Fernanda Alves,Loja física,7,3850.7,3066.77,Pendente
2025-12-27,PED-00661,Cliente 172,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Bruno Costa,Representante,4,116.56,66.47,Pendente
2026-03-23,PED-00662,Cliente 181,Salvador,BA,Nordeste,Armário Escritório,Móveis,Carla Souza,Representante,4,822.83,540.26,Pago
2025-07-10,PED-00663,Cliente 241,Curitiba,PR,Sul,Mesa Gamer,Móveis,Lucas Martins,Representante,8,1284.79,812.61,Pago
2025-08-20,PED-00664,Cliente 235,Rio de Janeiro,RJ,Sudeste,Impressora Laser,Eletrônicos,Ana Lima,Loja física,2,1066.01,771.94,Pago
2025-02-25,PED-00665,Cliente 255,São Paulo,SP,Sudeste,Teclado Mecânico,Acessórios,Bruno Costa,E-commerce,2,354.22,218.19,Pago
2025-08-02,PED-00666,Cliente 178,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,3,140.59,82.65,Pago
2025-02-02,PED-00667,Cliente 297,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Carla Souza,WhatsApp,6,3812.56,3234.06,Pendente
2026-03-08,PED-00668,Cliente 291,Curitiba,PR,Sul,Webcam Full HD,Acessórios,Bruno Costa,WhatsApp,8,241.36,139.8,Pago
2025-07-10,PED-00669,Cliente 146,Natal,RN,Nordeste,Cadeira Office,Móveis,Diego Rocha,E-commerce,3,921.31,602.49,Pendente
2025-05-27,PED-00670,Cliente 122,Fortaleza,CE,Nordeste,Teclado Mecânico,Acessórios,Ana Lima,Loja física,3,370.78,216.97,Pago
2025-05-14,PED-00671,Cliente 163,Fortaleza,CE,Nordeste,Mesa Gamer,Móveis,Carla Souza,E-commerce,4,1246.61,813.21,Pago
2025-10-01,PED-00672,Cliente 256,Recife,PE,Nordeste,Cadeira Office,Móveis,Bruno Costa,Marketplace,1,928.55,602.17,Cancelado
2025-10-07,PED-00673,Cliente 149,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Fernanda Alves,E-commerce,5,229.83,147.02,Pago
2025-06-23,PED-00674,Cliente 072,Recife,PE,Nordeste,Armário Escritório,Móveis,Lucas Martins,Representante,8,845.37,525.27,Pendente
2026-03-07,PED-00675,Cliente 168,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Ana Lima,Representante,6,1484.99,1013.49,Pago
2026-02-05,PED-00676,Cliente 276,Salvador,BA,Nordeste,Cadeira Office,Móveis,Diego Rocha,Loja física,1,1036.43,618.17,Pago
2025-06-12,PED-00677,Cliente 204,Porto Alegre,RS,Sul,Impressora Laser,Eletrônicos,Bruno Costa,Marketplace,1,1008.93,788.59,Pago
2025-06-26,PED-00678,Cliente 111,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Lucas Martins,Marketplace,8,1292.69,802.42,Pago
2025-05-28,PED-00679,Cliente 072,Goiânia,GO,Centro-Oeste,Teclado Mecânico,Acessórios,Fernanda Alves,Representante,7,305.11,208.5,Pago
2026-03-21,PED-00680,Cliente 046,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Ana Lima,Marketplace,2,239.59,140.01,Pago
2025-10-12,PED-00681,Cliente 096,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,WhatsApp,3,3545.73,2631.54,Pago
2026-03-04,PED-00682,Cliente 115,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Ana Lima,Loja física,8,912.0,782.35,Cancelado
2026-03-04,PED-00683,Cliente 214,Curitiba,PR,Sul,Suporte Notebook,Acessórios,Bruno Costa,Marketplace,2,159.7,88.48,Pago
2025-03-03,PED-00684,Cliente 298,Curitiba,PR,Sul,Cadeira Office,Móveis,Diego Rocha,Representante,2,904.85,609.01,Cancelado
2025-09-01,PED-00685,Cliente 133,Recife,PE,Nordeste,Armário Escritório,Móveis,Bruno Costa,Representante,6,840.29,542.79,Cancelado
2025-03-11,PED-00686,Cliente 185,Fortaleza,CE,Nordeste,Mesa Gamer,Móveis,Diego Rocha,WhatsApp,1,1145.78,791.65,Cancelado
2025-02-09,PED-00687,Cliente 307,Salvador,BA,Nordeste,Webcam Full HD,Acessórios,Bruno Costa,Representante,3,257.99,140.67,Cancelado
2026-02-14,PED-00688,Cliente 274,São Paulo,SP,Sudeste,Cadeira Office,Móveis,Fernanda Alves,WhatsApp,6,1021.48,592.57,Pendente
2025-05-25,PED-00689,Cliente 084,Curitiba,PR,Sul,Mesa Gamer,Móveis,Ana Lima,E-commerce,7,1121.77,785.51,Pago
2026-02-12,PED-00690,Cliente 236,Porto Alegre,RS,Sul,Webcam Full HD,Acessórios,Ana Lima,Loja física,2,243.8,150.02,Pago
2025-06-28,PED-00691,Cliente 227,Goiânia,GO,Centro-Oeste,Cadeira Office,Móveis,Fernanda Alves,Representante,6,1015.63,614.65,Cancelado
2025-06-05,PED-00692,Cliente 066,Goiânia,GO,Centro-Oeste,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,2,4191.35,3111.83,Pago
2025-03-08,PED-00693,Cliente 010,Belo Horizonte,MG,Sudeste,Mouse Sem Fio,Acessórios,Diego Rocha,Marketplace,2,115.71,63.82,Cancelado
2025-09-20,PED-00694,Cliente 130,Natal,RN,Nordeste,Impressora Laser,Eletrônicos,Ana Lima,Loja física,8,1089.18,757.48,Pago
2026-02-05,PED-00695,Cliente 095,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Lucas Martins,WhatsApp,4,112.08,64.09,Cancelado
2025-05-23,PED-00696,Cliente 257,Rio de Janeiro,RJ,Sudeste,Impressora Laser,Eletrônicos,Lucas Martins,Representante,6,1082.6,805.53,Pago
2026-02-24,PED-00697,Cliente 145,Natal,RN,Nordeste,Impressora Laser,Eletrônicos,Bruno Costa,Representante,4,1024.78,818.83,Pago
2025-09-16,PED-00698,Cliente 226,Curitiba,PR,Sul,Armário Escritório,Móveis,Lucas Martins,Loja física,6,850.93,544.88,Pago
2025-08-06,PED-00699,Cliente 058,Florianópolis,SC,Sul,Monitor 27,Eletrônicos,Carla Souza,Loja física,4,1313.6,1006.63,Pago
2026-01-26,PED-00700,Cliente 043,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Carla Souza,Marketplace,5,1214.47,790.95,Pendente
2026-01-12,PED-00701,Cliente 284,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Diego Rocha,WhatsApp,8,1006.21,620.42,Pago
2026-03-07,PED-00702,Cliente 007,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Lucas Martins,Marketplace,6,3697.95,2736.72,Pendente
